,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,date
4274,al2407                        ,9,351,0,0.346,0,0.128673,2024-02-29
4275,小计,36238,56479,2102,1476.167,1,,2024-02-29
4276,al2404                        ,30308,46420,1488,1382.173,1,0.112677,2024-03-01
4277,al2405                        ,3555,11268,1010,178.0025,0,0.10667,2024-03-01
4278,al2406                        ,44,968,30,1.825,0,0.121103,2024-03-01
4279,al2407                        ,10,355,4,0.325,0,0.124984,2024-03-01
4280,小计,33917,59011,2532,1562.3255,1,,2024-03-01
4281,al2404                        ,27452,48148,1728,1226.4,0,0.114924,2024-03-04
4282,al2405                        ,3070,12998,1730,149.5545,0,0.104203,2024-03-04
4283,al2406                        ,52,1005,37,2.257,0,0.130415,2024-03-04
4284,al2407                        ,60,368,13,2.606,0,0.118315,2024-03-04
4285,小计,30634,62519,3508,1380.8175,0,,2024-03-04
4286,al2404                        ,32218,48229,81,1619.3705,0,0.110985,2024-03-05
4287,al2405                        ,3263,13461,463,181.377,0,0.102309,2024-03-05
4288,al2406                        ,582,1457,452,60.5265,0,0.093375,2024-03-05
4289,al2407                        ,170,429,61,9.995,0,0.112596,2024-03-05
4290,小计,36233,63576,1057,1871.269,0,,2024-03-05
4291,al2404                        ,25806,47090,-1139,968.1475,5,0.110734,2024-03-06
4292,al2405                        ,1804,13741,280,107.8025,0,0.102915,2024-03-06
4293,al2406                        ,132,1548,91,11.806,0,0.092853,2024-03-06
4294,al2407                        ,17,426,-3,0.8,0,0.105393,2024-03-06
4295,小计,27759,62805,-771,1088.556,5,,2024-03-06
4296,al2404                        ,26485,47719,629,1031.198,0,0.11059,2024-03-07
4297,al2405                        ,2444,14161,420,150.2015,0,0.107698,2024-03-07
4298,al2406                        ,12,1549,1,0.8955,0,0.090061,2024-03-07
4299,al2407                        ,16,431,5,1.7255,0,0.108642,2024-03-07
4300,小计,28957,63860,1055,1184.0205,0,,2024-03-07
4301,al2404                        ,46990,49316,1597,2429.0445,0,0.123409,2024-03-08
4302,al2405                        ,4415,14818,657,249.3205,0,0.113914,2024-03-08
4303,al2406                        ,14,1557,8,1.5875,0,0.101937,2024-03-08
4304,al2407                        ,14,439,8,1.124,0,0.11578,2024-03-08
4305,小计,51433,66130,2270,2681.0765,0,,2024-03-08
4306,al2404                        ,37615,49665,349,1308.6965,0,0.117181,2024-03-11
4307,al2405                        ,3604,15153,335,194.2595,0,0.107991,2024-03-11
4308,al2406                        ,33,1575,18,1.721,0,0.113714,2024-03-11
4309,al2407                        ,10,445,6,4.4885,0,0.245153,2024-03-11
4310,小计,41262,66838,708,1509.1655,0,,2024-03-11
4311,al2404                        ,29827,50223,558,1001.0785,0,0.119956,2024-03-12
4312,al2405                        ,3475,15603,450,243.013,0,0.112958,2024-03-12
4313,al2406                        ,25,1581,6,0.76,0,0.132281,2024-03-12
4314,al2407                        ,3,447,2,0.2625,0,0.121887,2024-03-12
4315,小计,33330,67854,1016,1245.114,0,,2024-03-12
4316,al2404                        ,37173,52520,2297,1250.2435,0,0.115326,2024-03-13
4317,al2405                        ,5139,16241,638,309.4295,0,0.111628,2024-03-13
4318,al2406                        ,35,1596,15,2.1315,0,0.101614,2024-03-13
4319,al2407                        ,7,452,5,0.778,0,0.114891,2024-03-13
4320,al2408                        ,5,3,3,0.3655,0,0.11662,2024-03-13
4321,小计,42359,70812,2958,1562.948,0,,2024-03-13
4322,al2404                        ,80743,54362,1842,3353.464,23,0.137083,2024-03-14
4323,al2405                        ,12041,18119,1878,860.696,0,0.125653,2024-03-14
4324,al2406                        ,184,1724,128,12.1305,0,0.105202,2024-03-14
4325,al2407                        ,76,500,48,8.872,0,0.121242,2024-03-14
4326,al2408                        ,69,52,49,5.703,0,0.125323,2024-03-14
4327,小计,93113,74757,3945,4240.8655,23,,2024-03-14
4328,al2404                        ,76480,56915,2553,3103.045,0,0.137803,2024-03-15
4329,al2405                        ,11056,20719,2600,825.7935,0,0.131548,2024-03-15
4330,al2406                        ,85,1781,57,13.668,0,0.121546,2024-03-15
4331,al2407                        ,62,522,22,4.1205,0,0.134734,2024-03-15
4332,al2408                        ,268,179,127,22.823,0,0.132064,2024-03-15
4333,小计,87951,80116,5359,3969.45,0,,2024-03-15
4334,al2404                        ,82975,58157,1242,2980.967,0,0.169317,2024-03-18
4335,al2405                        ,16551,23920,3201,1303.732,0,0.15028,2024-03-18
4336,al2406                        ,666,2160,379,48.5755,0,0.125722,2024-03-18
4337,al2407                        ,170,632,110,13.592,0,0.132859,2024-03-18
4338,al2408                        ,119,262,83,9.275,0,0.12558,2024-03-18
4339,小计,100481,85131,5015,4356.1415,0,,2024-03-18
4340,al2404                        ,100062,59543,1386,3633.7745,0,0.190824,2024-03-19
4341,al2405                        ,18908,27895,3975,1699.4645,0,0.161328,2024-03-19
4342,al2406                        ,1585,2943,783,111.1645,0,0.142839,2024-03-19
4343,al2407                        ,111,654,22,8.822,0,0.131983,2024-03-19
4344,al2408                        ,227,349,87,25.625,0,0.124945,2024-03-19
4345,小计,120893,91384,6253,5478.8505,0,,2024-03-19
4346,al2404                        ,42848,60756,1213,986.4415,2,0.136662,2024-03-20
4347,al2405                        ,10824,30329,2434,785.4085,0,0.133625,2024-03-20
4348,al2406                        ,643,3332,389,45.3245,0,0.118912,2024-03-20
4349,al2407                        ,19,656,2,1.2525,0,0.143142,2024-03-20
4350,al2408                        ,69,361,12,4.11,0,0.132175,2024-03-20
4351,小计,54403,95434,4050,1822.537,2,,2024-03-20
4352,al2404                        ,76879,58286,-2470,2085.535,0,0.134026,2024-03-21
4353,al2405                        ,19566,33033,2704,1592.8575,0,0.140721,2024-03-21
4354,al2406                        ,738,3699,367,53.678,0,0.128584,2024-03-21
4355,al2407                        ,5,660,4,0.2755,0,0.152109,2024-03-21
4356,al2408                        ,60,389,28,5.6065,0,0.12289,2024-03-21
4357,小计,97248,96067,633,3737.9525,0,,2024-03-21
4358,al2404                        ,70650,56058,-2228,1455.58,11,0.117939,2024-03-22
4359,al2405                        ,18540,33942,909,1409.244,0,0.140045,2024-03-22
4360,al2406                        ,2339,5363,1664,222.945,0,0.117305,2024-03-22
4361,al2407                        ,89,686,26,5.6395,0,0.135932,2024-03-22
4362,al2408                        ,12,383,-6,0.9455,0,0.127611,2024-03-22
4363,小计,91630,96432,365,3094.354,11,,2024-03-22
4364,al2404                        ,88742,0,-56058,1490.445,7749,0.15943,2024-03-25
4365,al2405                        ,33326,39717,5775,2468.9215,0,0.141256,2024-03-25
4366,al2406                        ,5103,9031,3668,430.406,0,0.114758,2024-03-25
4367,al2407                        ,206,890,204,1.484,0,0.138557,2024-03-25
4368,al2408                        ,14,382,-1,2.2405,0,0.169545,2024-03-25
4369,小计,127391,50020,-46412,4393.497,7749,,2024-03-25
4370,al2405                        ,60891,45083,5366,4420.111,0,0.131804,2024-03-26
4371,al2406                        ,6283,10987,1956,501.7125,0,0.120984,2024-03-26
4372,al2407                        ,1330,2099,1209,143.469,0,0.109784,2024-03-26
4373,al2408                        ,180,430,48,26.8975,0,0.116374,2024-03-26
4374,小计,68684,58599,8579,5092.19,0,,2024-03-26
4375,al2405                        ,58286,49699,4616,3429.58,0,0.11961,2024-03-27
4376,al2406                        ,3405,12284,1297,293.2455,0,0.109598,2024-03-27
4377,al2407                        ,228,2271,172,14.8485,0,0.100131,2024-03-27
4378,al2408                        ,36,426,-4,2.202,0,0.120977,2024-03-27
4379,小计,61955,64680,6081,3739.876,0,,2024-03-27
4380,al2405                        ,33690,48365,-1334,2128.2135,0,0.116709,2024-03-28
4381,al2406                        ,2185,12848,564,178.8565,0,0.116626,2024-03-28
4382,al2407                        ,82,2338,67,1.5295,0,0.137742,2024-03-28
4383,al2408                        ,0,426,0,0.0,0,0.137742,2024-03-28
4384,小计,35957,63977,-703,2308.5995,0,,2024-03-28
4385,al2405                        ,77634,51950,3585,5062.8185,0,0.133161,2024-03-29
4386,al2406                        ,4442,13689,841,428.4855,0,0.122195,2024-03-29
4387,al2407                        ,142,2401,63,10.14,0,0.111958,2024-03-29
4388,al2408                        ,95,478,52,10.308,0,0.115399,2024-03-29
4389,小计,82313,68518,4541,5511.752,0,,2024-03-29
4390,al2405                        ,63366,54872,2922,5003.515,0,0.145902,2024-04-01
4391,al2406                        ,2897,13937,248,265.5415,0,0.134521,2024-04-01
4392,al2407                        ,58,2431,30,4.5575,0,0.119878,2024-04-01
4393,al2408                        ,34,494,16,2.6955,0,0.131877,2024-04-01
4394,小计,66355,71734,3216,5276.3095,0,,2024-04-01
4395,al2405                        ,42139,57240,2368,3072.0325,0,0.138041,2024-04-02
4396,al2406                        ,2860,14212,275,270.5055,0,0.127127,2024-04-02
4397,al2407                        ,34,2456,25,1.4625,0,0.119192,2024-04-02
4398,al2408                        ,5,493,-1,0.4195,0,0.127022,2024-04-02
4399,al2409                        ,1,1,1,0.082,0,0.11097,2024-04-02
4400,小计,45039,74402,2668,3344.502,0,,2024-04-02
4401,al2405                        ,53912,58874,1634,4009.706,0,0.14382,2024-04-03
4402,al2406                        ,6781,16075,1863,582.0495,0,0.129799,2024-04-03
4403,al2407                        ,144,2561,105,13.9925,0,0.11684,2024-04-03
4404,al2408                        ,10,494,1,1.7335,0,0.137845,2024-04-03
4405,al2409                        ,16,17,16,1.594,0,0.12885,2024-04-03
4406,小计,60863,78021,3619,4609.0755,0,,2024-04-03
4407,al2405                        ,83529,61961,3087,7954.7995,36,0.191785,2024-04-08
4408,al2406                        ,14058,19094,3019,1992.5605,0,0.158664,2024-04-08
4409,al2407                        ,314,2723,162,38.924,0,0.132155,2024-04-08
4410,al2408                        ,96,556,62,13.764,0,0.142017,2024-04-08
4411,al2409                        ,236,178,161,31.2025,0,0.138055,2024-04-08
4412,小计,98233,84512,6491,10031.2505,36,,2024-04-08
4413,al2405                        ,51991,63160,1199,4744.752,0,0.192781,2024-04-09
4414,al2406                        ,7478,20020,926,935.6395,0,0.161128,2024-04-09
4415,al2407                        ,250,2737,14,16.2285,0,0.137927,2024-04-09
4416,al2408                        ,34,586,30,2.995,0,0.164129,2024-04-09
4417,al2409                        ,70,226,48,8.536,0,0.15163,2024-04-09
4418,小计,59823,86729,2217,5708.151,0,,2024-04-09
4419,al2405                        ,106979,68887,5727,10059.517,12,0.203449,2024-04-10
4420,al2406                        ,17965,23721,3701,2774.094,0,0.162727,2024-04-10
4421,al2407                        ,335,2931,194,24.4475,0,0.147115,2024-04-10
4422,al2408                        ,75,598,12,8.7615,0,0.153555,2024-04-10
4423,al2409                        ,153,291,65,17.1395,0,0.140584,2024-04-10
4424,小计,125507,96428,9699,12883.9595,12,,2024-04-10
4425,al2405                        ,111663,68802,-85,8302.748,4,0.196853,2024-04-11
4426,al2406                        ,15735,25914,2193,1980.0395,0,0.173089,2024-04-11
4427,al2407                        ,190,3076,145,14.177,0,0.153305,2024-04-11
4428,al2408                        ,31,606,8,3.437,0,0.172056,2024-04-11
4429,al2409                        ,24,306,15,2.835,0,0.159239,2024-04-11
4430,小计,127643,98704,2276,10303.2365,4,,2024-04-11
4431,al2405                        ,98388,72063,3261,7441.1645,229,0.190347,2024-04-12
4432,al2406                        ,12936,27922,2008,1755.021,0,0.173257,2024-04-12
4433,al2407                        ,152,3148,72,10.4665,0,0.164579,2024-04-12
4434,al2408                        ,30,623,17,4.2905,0,0.151727,2024-04-12
4435,al2409                        ,36,321,15,5.7895,0,0.152347,2024-04-12
4436,小计,111542,104077,5373,9216.732,229,,2024-04-12
4437,al2405                        ,195110,80525,8462,16279.13,22,0.249047,2024-04-15
4438,al2406                        ,44922,34685,6763,6957.521,0,0.203025,2024-04-15
4439,al2407                        ,1151,3675,527,227.5035,0,0.162809,2024-04-15
4440,al2408                        ,149,679,56,24.7395,0,0.167006,2024-04-15
4441,al2409                        ,298,377,56,46.183,0,0.155524,2024-04-15
4442,小计,241630,119941,15864,23535.077,22,,2024-04-15
4443,al2405                        ,144113,81501,976,6453.6065,237,0.21747,2024-04-16
4444,al2406                        ,31624,36634,1949,3252.4885,0,0.182095,2024-04-16
4445,al2407                        ,1642,4413,738,187.1105,0,0.163111,2024-04-16
4446,al2408                        ,120,731,52,15.98,0,0.177449,2024-04-16
4447,al2409                        ,199,419,42,29.4025,0,0.168434,2024-04-16
4448,小计,177698,123698,3757,9938.588,237,,2024-04-16
4449,al2405                        ,77413,82239,738,3285.371,0,0.196682,2024-04-17
4450,al2406                        ,20874,37765,1131,2322.3725,0,0.176309,2024-04-17
4451,al2407                        ,2611,6222,1809,312.974,0,0.170701,2024-04-17
4452,al2408                        ,23,727,-4,3.3565,0,0.169088,2024-04-17
4453,al2409                        ,55,412,-7,4.945,0,0.146114,2024-04-17
4454,al2410                        ,46,44,44,5.988,0,0.146396,2024-04-17
4455,小计,101022,127409,3711,5935.007,0,,2024-04-17
4456,al2405                        ,85888,80381,-1858,3557.16,14,0.187754,2024-04-18
4457,al2406                        ,22708,39204,1439,2729.779,0,0.183068,2024-04-18
4458,al2407                        ,2880,7227,1005,481.3555,0,0.176166,2024-04-18
4459,al2408                        ,163,738,11,17.3885,0,0.185751,2024-04-18
4460,al2409                        ,56,411,-1,6.729,0,0.181745,2024-04-18
4461,al2410                        ,81,87,43,11.0605,0,0.137289,2024-04-18
4462,小计,111776,128048,639,6803.4725,14,,2024-04-18
4463,al2405                        ,98781,81113,732,4045.3925,2,0.198889,2024-04-19
4464,al2406                        ,22246,39377,173,2336.3585,0,0.193639,2024-04-19
4465,al2407                        ,3224,8297,1070,496.027,0,0.177219,2024-04-19
4466,al2408                        ,141,761,23,15.415,0,0.1772,2024-04-19
4467,al2409                        ,145,399,-12,19.4975,0,0.176,2024-04-19
4468,al2410                        ,71,117,30,10.8305,0,0.16563,2024-04-19
4469,小计,124608,130064,2016,6923.521,2,,2024-04-19
4470,al2405                        ,149859,82418,1305,6099.5205,1056,0.243246,2024-04-22
4471,al2406                        ,44915,42322,2945,5711.1435,0,0.215357,2024-04-22
4472,al2407                        ,3599,9487,1190,514.572,0,0.186888,2024-04-22
4473,al2408                        ,142,816,55,17.7545,0,0.187937,2024-04-22
4474,al2409                        ,104,426,27,19.638,0,0.169508,2024-04-22
4475,al2410                        ,43,130,13,6.917,0,0.170363,2024-04-22
4476,小计,198662,135599,5535,12369.5455,1056,,2024-04-22
4477,al2405                        ,112522,78788,-3630,2768.1025,107,0.21189,2024-04-23
4478,al2406                        ,35070,44201,1879,3296.609,0,0.190548,2024-04-23
4479,al2407                        ,4853,9892,405,597.576,0,0.17107,2024-04-23
4480,al2408                        ,190,823,7,22.473,0,0.184105,2024-04-23
